Forecast/Hour,TT,sub_station,Region
2023-05-17_01,34.0,RPR,Central
2023-05-17_02,36.0,RPR,Central
2023-05-17_03,37.8,RPR,Central
2023-05-17_04,40.0,RPR,Central
2023-05-17_05,41.4,RPR,Central
2023-05-17_06,40.2,RPR,Central
2023-05-17_07,41.6,RPR,Central
2023-05-17_08,42.1,RPR,Central
2023-05-17_09,40.9,RPR,Central
2023-05-17_10,40.7,RPR,Central
2023-05-17_11,40.7,RPR,Central
2023-05-17_12,40.3,RPR,Central
2023-05-17_13,39.8,RPR,Central
2023-05-17_14,38.4,RPR,Central
2023-05-17_15,37.4,RPR,Central
2023-05-17_16,37.1,RPR,Central
2023-05-17_17,34.9,RPR,Central
2023-05-17_18,36.0,RPR,Central
2023-05-17_19,34.9,RPR,Central
2023-05-17_20,33.7,RPR,Central
2023-05-17_21,32.8,RPR,Central
2023-05-17_22,32.2,RPR,Central
2023-05-17_23,31.8,RPR,Central
2023-05-18_00,32.5,RPR,Central
2023-05-18_01,33.2,RPR,Central
2023-05-18_02,35.7,RPR,Central
2023-05-18_03,38.2,RPR,Central
2023-05-18_04,41.0,RPR,Central
2023-05-18_05,42.2,RPR,Central
2023-05-18_06,40.8,RPR,Central
2023-05-18_07,41.8,RPR,Central
2023-05-18_08,42.5,RPR,Central
2023-05-18_09,41.6,RPR,Central
2023-05-18_10,40.4,RPR,Central
2023-05-18_11,40.6,RPR,Central
2023-05-18_12,39.8,RPR,Central
2023-05-18_13,39.0,RPR,Central
2023-05-18_14,38.0,RPR,Central
2023-05-18_15,36.0,RPR,Central
2023-05-18_16,35.0,RPR,Central
2023-05-18_17,34.1,RPR,Central
2023-05-18_18,35.1,RPR,Central
2023-05-18_19,34.1,RPR,Central
2023-05-18_20,32.8,RPR,Central
2023-05-18_21,32.1,RPR,Central
2023-05-18_22,32.1,RPR,Central
2023-05-18_23,31.5,RPR,Central
2023-05-19_00,33.0,RPR,Central
2023-05-19_01,33.8,RPR,Central
2023-05-19_02,32.9,RPR,Central
2023-05-19_03,36.0,RPR,Central
2023-05-19_04,38.9,RPR,Central
2023-05-19_05,40.5,RPR,Central
2023-05-19_06,39.1,RPR,Central
2023-05-19_07,41.1,RPR,Central
2023-05-19_08,42.1,RPR,Central
2023-05-19_09,39.2,RPR,Central
2023-05-19_10,41.6,RPR,Central
2023-05-19_11,41.1,RPR,Central
2023-05-19_12,40.7,RPR,Central
2023-05-19_13,39.2,RPR,Central
2023-05-19_14,36.1,RPR,Central
2023-05-19_15,29.5,RPR,Central
2023-05-19_16,25.9,RPR,Central
2023-05-19_17,25.7,RPR,Central
2023-05-19_18,34.5,RPR,Central
2023-05-19_19,34.5,RPR,Central
2023-05-19_20,33.5,RPR,Central
2023-05-19_21,32.5,RPR,Central
2023-05-19_22,31.2,RPR,Central
2023-05-19_23,30.5,RPR,Central
2023-05-20_00,32.0,RPR,Central
2023-05-20_01,32.6,RPR,Central
2023-05-20_02,34.0,RPR,Central
2023-05-20_03,35.6,RPR,Central
2023-05-20_04,37.6,RPR,Central
2023-05-20_05,39.8,RPR,Central
2023-05-20_06,38.4,RPR,Central
2023-05-20_07,40.7,RPR,Central
2023-05-20_08,40.3,RPR,Central
2023-05-20_09,41.0,RPR,Central
2023-05-20_10,38.6,RPR,Central
2023-05-20_11,39.8,RPR,Central
2023-05-20_12,39.0,RPR,Central
2023-05-20_13,39.8,RPR,Central
2023-05-20_14,38.6,RPR,Central
2023-05-20_15,37.1,RPR,Central
2023-05-20_16,35.0,RPR,Central
2023-05-20_17,33.9,RPR,Central
2023-05-20_18,33.0,RPR,Central
2023-05-20_19,32.9,RPR,Central
2023-05-20_20,31.8,RPR,Central
2023-05-20_21,30.9,RPR,Central
2023-05-20_22,30.1,RPR,Central
2023-05-20_23,29.4,RPR,Central
2023-05-21_00,31.3,RPR,Central
2023-05-21_01,32.0,RPR,Central
2023-05-21_02,33.4,RPR,Central
2023-05-21_03,35.6,RPR,Central
2023-05-21_04,38.6,RPR,Central
2023-05-21_05,40.9,RPR,Central
2023-05-21_06,40.4,RPR,Central
2023-05-21_07,41.7,RPR,Central
2023-05-21_08,42.6,RPR,Central
2023-05-21_09,42.8,RPR,Central
2023-05-21_10,42.9,RPR,Central
2023-05-21_11,42.0,RPR,Central
2023-05-21_12,40.7,RPR,Central
2023-05-21_13,40.4,RPR,Central
2023-05-21_14,39.3,RPR,Central
2023-05-21_15,37.9,RPR,Central
2023-05-21_16,33.7,RPR,Central
2023-05-21_17,32.7,RPR,Central
2023-05-21_18,35.3,RPR,Central
2023-05-21_19,34.1,RPR,Central
2023-05-21_20,32.8,RPR,Central
2023-05-21_21,32.0,RPR,Central
2023-05-21_22,31.3,RPR,Central
2023-05-21_23,29.9,RPR,Central
2023-05-22_00,32.4,RPR,Central
2023-05-22_01,32.4,RPR,Central
2023-05-22_02,34.1,RPR,Central
2023-05-22_03,36.3,RPR,Central
2023-05-22_04,38.7,RPR,Central
2023-05-22_05,40.9,RPR,Central
2023-05-22_06,40.5,RPR,Central
2023-05-22_07,41.3,RPR,Central
2023-05-22_08,42.1,RPR,Central
2023-05-22_09,42.6,RPR,Central
2023-05-22_10,41.9,RPR,Central
2023-05-22_11,42.1,RPR,Central
2023-05-22_12,40.6,RPR,Central
2023-05-22_13,40.2,RPR,Central
2023-05-22_14,38.6,RPR,Central
2023-05-22_15,37.1,RPR,Central
2023-05-22_16,35.8,RPR,Central
2023-05-22_17,34.7,RPR,Central
2023-05-22_18,35.6,RPR,Central
2023-05-22_19,34.2,RPR,Central
